"Customer_ID","Gender","Age","Score","Tenure","Salary","Balance","Products_in_Use","Left"
15622897,"Female",46,646,4,93251.42,0,3,1
15731511,"Male",45,808,7,147132.46,118626.55,2,0
15809248,"Female",36,524,10,109614.57,0,2,0
15640635,"Male",29,769,8,172290.61,0,2,0
15633059,"Male",34,413,9,6534.18,0,2,0
15808582,"Female",40,665,6,161848.03,0,1,0
15743192,"Female",44,623,6,167162.43,0,2,0
15580146,"Male",31,738,9,41970.72,82674.15,1,0
15715951,"Male",42,562,2,86797.41,100238.35,1,0
15698028,"Female",41,506,1,31766.3,0,2,0
15682472,"Male",34,828,8,38131.77,129433.34,2,0
15690673,"Female",39,656,6,141069.88,0,2,0
15779659,"Female",28,625,3,183646.41,0,1,0
15627360,"Male",42,432,9,110265.24,152603.45,1,1
15671137,"Female",52,549,1,8636.05,0,1,1
15575492,"Female",41,828,7,171378.77,0,2,0
15591607,"Male",24,770,9,167256.35,101827.07,1,0
15740404,"Female",34,758,3,124226.16,0,2,0
15677871,"Male",38,687,9,35608.88,122570.87,1,0
15642004,"Male",25,686,1,16459.37,0,2,0
15610156,"Male",40,637,2,93165.34,133463.1,1,0
15724944,"Male",34,663,7,180427.24,0,2,0
15628145,"Female",43,682,5,193318.33,125851.93,1,0
15612350,"Female",31,691,5,126213.84,40915.55,1,1
15754105,"Male",37,650,5,24495.03,106967.18,1,0
15703264,"Male",44,735,9,74836.34,120681.63,1,0
15794413,"Male",32,416,0,878.87,0,2,0
15759618,"Female",48,535,9,149892.79,0,1,1
15689044,"Male",37,539,2,98646.22,127609.59,1,0
15709368,"Female",43,614,6,109041.53,0,2,0
15655007,"Female",33,758,7,82996.47,0,2,0
15589975,"Female",73,646,6,104719.66,97259.25,1,0
15641122,"Male",30,684,2,83473.82,0,2,0
15630910,"Female",49,800,7,47125.11,108007.36,1,0
15587562,"Female",29,484,4,164017.89,130114.39,1,0
15586310,"Male",30,578,4,112187.11,169462.09,1,0
15625524,"Male",40,512,5,146457.83,0,2,0
15645248,"Female",30,510,0,130553.47,0,2,0
15789669,"Male",65,510,2,48071.61,0,2,0
15810845,"Male",42,636,2,55470.78,0,2,0
15719377,"Female",50,804,4,8546.87,0,1,1
15654506,"Male",32,514,8,95857.18,0,2,0
15771977,"Female",39,730,1,194945.8,99010.67,1,0
15726931,"Female",41,715,8,92982.61,56214.85,2,1
15771086,"Female",36,512,3,NA,84327.77,2,0
15756850,"Male",40,479,1,114996.43,0,2,0
15702741,"Male",32,601,8,86957.42,93012.89,1,0
15594815,"Male",35,807,3,600.36,174790.15,1,0
15656176,"Male",57,501,10,47847.19,0,2,0
15811127,"Male",35,521,6,10488.44,96423.84,1,0
15622911,"Male",42,759,4,121409.06,105420.18,1,0
15727868,"Female",38,711,2,14374.86,129022.06,2,1
15773039,"Male",37,550,3,179670.31,0,1,0
15679531,"Male",34,618,5,151954.39,134954.53,1,0
15684181,"Male",45,643,5,142513.5,0,1,1
15612087,"Male",45,671,2,158264.62,106376.85,1,0
15624592,"Male",31,603,8,169915.02,0,2,0
15573152,"Female",41,620,9,88852.47,0,2,0
15594917,"Female",34,676,1,40645.81,63095.01,1,0
15680920,"Male",46,695,7,133007.34,49512.55,1,0
15659366,"Male",43,807,1,34888.04,105799.32,2,1
15774854,"Male",54,592,8,28737.71,0,1,1
15725311,"Female",31,726,9,98178.57,114722.05,2,0
15727829,"Male",42,567,2,167984.61,0,2,0
15733247,"Male",33,850,10,4861.72,0,1,1
15699029,"Male",37,670,4,198252.88,170557.91,2,0
15774393,"Female",30,694,9,26960.31,0,2,0
15808473,"Male",72,673,1,111981.19,0,2,0
15627000,"Male",40,610,0,62232.6,0,2,0
15787174,"Female",37,512,1,156105.03,0,2,0
15704769,"Female",67,585,5,93146.11,113978.97,2,0
15711540,"Female",29,712,2,144375,0,1,0
15794056,"Female",46,668,2,89048.46,0,3,1
15795149,"Male",28,703,2,162812.16,81173.83,2,0
15813844,"Male",37,703,8,74158.8,105961.68,2,0
15797219,"Female",40,635,10,131953.23,123497.58,1,1
15599792,"Female",26,545,1,199638.56,0,2,0
15793726,"Female",79,681,0,170968.99,0,2,0
15636684,"Male",34,727,10,198637.34,0,2,0
15750803,"Female",30,693,6,50457.2,127992.25,1,0
15686776,"Female",32,557,6,14956.44,184686.41,2,0
15673693,"Female",26,682,0,111879.21,110654.02,1,0
15653857,"Male",34,498,2,148528.24,0,2,0
15777076,"Male",36,651,7,13898.31,0,2,0
15725166,"Male",30,707,8,33159.37,0,2,0
15694456,"Male",62,756,3,11199.04,0,1,1
15767339,"Female",53,777,10,189992.97,0,2,0
15683562,"Male",35,646,6,164255.69,84026.86,1,0
15782210,"Male",46,714,1,152167.79,0,1,1
15668893,"Male",39,782,8,33949.67,0,2,0
15699389,"Male",42,807,7,25885.72,118274.71,1,0
15708608,"Female",22,799,8,192633.85,174185.98,2,0
15626144,"Male",40,675,7,34577.36,113208.86,2,0
15790678,"Female",32,475,8,100816.29,119023.28,1,0
15655774,"Male",27,583,7,51285.49,0,2,0
15785819,"Male",38,681,3,112491.96,0,2,0
15723654,"Male",25,773,2,73656.38,135903.33,1,0
15774510,"Female",31,714,4,106636.89,125169.26,1,0
15650068,"Male",58,511,0,162599.51,149117.31,1,0
15811490,"Male",33,627,5,103737.82,0,2,0
15803976,"Female",31,694,10,160990.27,0,2,0
15695699,"Male",35,687,8,10334.05,0,2,0
15624188,"Female",33,712,6,190686.16,0,2,0
15812191,"Male",33,553,4,94440.45,118082.89,1,0
15636673,"Male",31,667,1,28257.63,119266.69,1,0
15594898,"Male",43,731,2,170034.95,0,1,1
15773972,"Male",50,614,4,127166.49,137104.47,1,1
15712287,"Female",80,652,4,188603.07,0,2,0
15674398,"Male",38,642,3,171463.83,0,2,0
15662736,"Male",49,559,2,120540.83,147069.78,1,1
15626114,"Male",24,429,4,46170.75,95741.75,1,0
15678910,"Female",30,680,8,NA,141441.75,1,0
15694408,"Male",40,749,1,182855.42,139290.41,1,1
15585215,"Female",31,763,4,50404.72,0,2,0
15682757,"Male",30,734,3,107640.25,0,2,0
15736601,"Male",35,716,4,134132.65,144428.87,1,0
15601848,"Male",35,594,2,103480.69,0,2,0
15736008,"Female",46,644,9,108761.05,95441.27,1,1
15598493,"Male",50,656,7,72143.44,0,2,0
15697441,"Male",29,485,7,116828.51,182123.79,1,1
15648064,"Male",33,649,2,2010.98,0,2,0
15786170,"Male",31,659,4,161574.19,118342.26,1,0
15684484,"Male",22,543,8,127587.22,0,2,0
15785869,"Female",25,718,7,30380.12,0,2,0
15763859,"Female",43,840,7,90908.95,0,2,0
15576256,"Male",39,582,5,129892.93,0,2,0
15625461,"Female",45,613,1,147224.27,187841.99,2,0
15739438,"Male",30,539,0,160979.66,0,2,0
15633950,"Male",41,737,1,123547.28,101960.74,1,0
15592386,"Male",58,520,3,32790.02,0,2,0
15706365,"Female",50,648,9,189543.19,102535.57,1,0
15676715,"Male",68,640,9,199493.38,0,2,0
15583303,"Female",29,593,2,34004.44,152265.43,1,0
15758449,"Female",39,769,8,21016,0,1,0
15713578,"Female",50,483,9,111020.24,0,2,0
15591509,"Male",36,690,7,123775.15,101583.11,2,0
15720910,"Female",66,560,9,15928.49,0,1,0
15717225,"Female",21,544,10,9262.77,161525.96,2,0
15584766,"Male",33,557,3,371.05,54503.55,1,0
15762218,"Female",39,701,9,145894.9,0,2,0
15646372,"Female",66,616,1,183840.51,135842.41,1,1
15690452,"Male",52,605,1,108887.44,63349.75,1,0
15642291,"Male",23,685,8,112239.03,0,2,0
15692761,"Male",36,718,9,45909.87,0,1,0
15760431,"Male",38,850,1,80006.65,0,2,0
15695632,"Female",39,556,9,94898.1,89588.35,1,0
15659843,"Female",46,643,6,106781.59,0,2,0
15615624,"Female",28,605,6,159508.52,0,2,0
15716186,"Female",38,586,2,87168.46,0,2,0
15622834,"Female",35,678,4,125518.32,0,1,0
15566111,"Male",39,596,9,48963.59,0,1,0
15784597,"Male",26,648,9,98368.24,162923.85,1,0
15806964,"Male",45,702,0,27474.81,80793.58,1,0
15799384,"Male",33,683,8,73564.44,0,1,0
15581197,"Female",51,762,3,85578.63,99286.98,1,0
15624623,"Male",35,516,10,119666,104088.59,2,0
15783501,"Female",38,800,2,68052.08,168190.33,2,0
15782735,"Female",35,626,3,80190.36,0,1,0
15611088,"Female",31,790,9,84126.75,0,2,0
15672145,"Female",34,534,7,70179,121551.58,2,0
15732628,"Male",46,745,2,118024.1,122220.19,1,0
15803406,"Female",26,748,1,183049.41,77780.29,1,0
15730460,"Male",37,722,2,120906.83,0,1,0
15644572,"Male",40,501,4,100433.83,125832.2,1,0
15694860,"Female",38,675,6,138777,68065.8,1,1
15785798,"Male",40,850,9,119232.33,0,2,0
15726631,"Female",39,758,6,56577,127357.76,1,0
15733797,"Male",36,506,5,164253.35,0,2,0
15747960,"Male",33,733,3,NA,0,1,0
15634632,"Male",38,711,3,68487.51,0,2,0
15718443,"Male",39,539,3,36692.17,0,2,0
15773792,"Female",32,662,4,48725.68,133950.37,1,1
15726032,"Male",33,608,9,68777.26,89968.69,1,0
15633283,"Male",35,536,8,64833.28,0,2,0
15749167,"Male",35,753,3,184843.77,0,2,0
15683625,"Male",37,703,1,20629.4,149762.08,1,1
15635367,"Male",26,774,2,28415.36,93844.69,1,0
15681705,"Male",28,785,8,77231.27,0,2,0
15603156,"Female",33,571,1,102750.7,0,2,0
15809722,"Female",40,611,8,147358.27,100812.33,2,0
15677538,"Male",38,569,7,108469.2,0,1,0
15797736,"Male",29,658,4,20612.82,80262.6,1,0
15744398,"Female",23,525,5,160249.1,0,2,0
15750658,"Male",37,798,8,110783.28,0,3,0
15637954,"Female",35,730,0,53718.28,155470.55,1,0
15758639,"Male",37,641,7,75248.3,0,2,0
15613772,"Male",39,542,3,14353.43,135096.77,1,1
15731744,"Male",30,692,2,130486.57,0,2,0
15699005,"Female",41,710,2,9983.88,156067.05,1,0
15624170,"Female",38,639,4,118974.77,81550.94,2,0
15725679,"Female",47,531,6,194998.34,0,1,1
15585865,"Female",38,673,2,134901.34,170061.92,2,1
15662403,"Female",32,622,6,101057.95,169089.38,2,0
15733616,"Male",40,806,5,142838.64,80613.93,1,0
15677020,"Female",58,570,8,116503.92,0,1,1
15715941,"Male",54,692,5,88721.84,0,2,0
15714485,"Male",60,774,5,74135.48,85891.55,1,1
15576623,"Male",31,584,5,31474.27,0,2,0
15773890,"Male",22,733,5,117202.19,0,2,0
15593601,"Male",34,734,6,13107.24,133598.4,1,0
15682048,"Female",51,605,3,67110.59,136188.78,1,1
15752081,"Female",56,468,10,62256.87,0,3,1
15775912,"Male",48,698,4,177815.87,101238.24,2,1
15745417,"Male",58,707,6,126471.13,89685.92,1,0
15671256,"Female",35,850,1,188574.12,211774.31,1,1
15653547,"Male",56,850,7,119175.45,131317.48,1,0
15763274,"Male",48,661,3,96463.25,120320.54,1,0
15786063,"Female",31,776,2,112349.51,0,2,0
15600258,"Male",43,701,2,165303.79,0,2,0
15573318,"Male",26,610,8,166031.08,0,2,0
15694272,"Male",30,673,1,77783.35,64097.75,1,0
15663478,"Male",32,729,6,79919.13,93694.42,1,0
15567832,"Female",40,550,7,54018.93,114354.95,1,0
15776780,"Male",59,608,1,70649.64,0,1,1
15667896,"Male",37,833,8,136129.49,151226.18,2,0
15626578,"Male",26,622,9,153237.59,0,2,0
15776223,"Female",42,597,4,106841.12,64740.12,1,0
15802593,"Female",49,504,7,87822.14,0,3,1
15708916,"Male",38,587,0,47414.15,0,2,0
15595440,"Male",49,508,7,75808.1,122451.46,2,0
15600651,"Male",24,749,1,47911.03,0,3,0
15709324,"Male",34,417,7,55003.79,0,2,0
15665956,"Female",46,509,1,71244.59,0,1,1
15811773,"Male",36,543,4,141210.5,0,2,0
15706647,"Male",31,761,7,166698.18,0,3,0
15728505,"Male",44,601,1,62678.53,100486.18,2,0
15730076,"Male",45,651,1,67740.08,0,1,1
15622003,"Male",35,745,9,161519.77,92566.53,2,0
15653620,"Female",27,546,8,14858.1,0,2,0
15633922,"Male",30,755,4,144183.1,123217.66,2,0
15734674,"Female",41,593,6,65170.66,0,1,0
15658032,"Male",39,701,2,82526.92,0,2,0
15718057,"Female",51,760,2,179614.8,100946.71,1,1
15680998,"Male",44,725,5,117356.14,0,1,0
15614782,"Male",36,526,1,160696.72,0,1,0
15604044,"Male",38,700,8,1299.75,134811.3,1,0
15679587,"Female",34,666,9,25095.03,115897.12,1,0
15683503,"Female",43,601,8,110916.15,0,3,1
15782569,"Female",72,687,9,69829.4,0,1,0
15592387,"Male",30,566,5,54926.51,0,1,1
15609286,"Male",37,702,10,94728.49,150525.8,1,0
15814035,"Male",29,601,9,80393.27,0,1,0
15661249,"Male",53,699,4,111307.98,0,2,0
15629117,"Male",28,584,10,19834.32,0,2,0
15607170,"Male",35,699,5,78397.24,0,2,0
15686611,"Male",30,495,10,172749.65,129755.99,1,0
15603203,"Female",27,650,6,1002.39,0,2,0
15619857,"Female",64,605,2,13601.79,129555.7,1,0
15682585,"Male",35,593,9,71154.1,114193.24,1,0
15626900,"Male",29,427,1,93839.3,141325.56,1,0
15605447,"Male",49,752,2,7698.6,78653.84,1,0
15589030,"Male",47,649,1,145593.85,0,2,0
15712403,"Female",61,589,1,61108.56,0,1,1
15738181,"Male",31,850,6,50129.87,67996.23,2,1
15583725,"Male",48,682,1,168840.23,138778.15,1,0
15588350,"Female",43,744,10,24234.11,147832.15,1,0
15798398,"Female",36,785,4,190627.01,135438.4,1,0
15580684,"Female",29,706,5,42334.38,112564.62,1,0
15809663,"Female",27,583,1,110784.42,125406.58,1,0
15698786,"Female",39,819,9,27046.46,133102.92,1,1
15569807,"Female",34,673,8,20598.59,42157.08,1,1
15730830,"Female",30,752,3,104991.28,0,2,0
15805112,"Male",38,578,7,8996.97,82259.29,1,0
15633064,"Female",36,438,4,64420.5,0,2,0
15703119,"Male",38,652,6,145700.22,0,2,0
15730447,"Female",49,629,4,196335.48,0,2,0
15813850,"Male",52,720,7,14781.12,0,1,0
15711889,"Male",42,668,3,108139.23,150461.07,1,0
15568595,"Male",64,544,9,124341.49,113829.45,1,0
15603065,"Female",30,751,6,NA,0,2,0
15667215,"Male",31,678,2,58803.28,0,2,0
15788659,"Male",46,695,4,137537.22,0,2,0
15763218,"Female",41,661,1,131300.68,0,2,0
15645772,"Male",33,661,9,84174.81,0,2,0
15725511,"Female",31,559,3,160941.78,127070.73,1,0
15575024,"Male",29,503,3,143954.99,0,2,0
15662397,"Female",42,640,5,NA,176099.13,1,0
15674991,"Male",42,667,9,58137.42,0,2,0
15721024,"Male",26,642,0,47472.68,0,1,0
15754605,"Female",39,563,5,17603.81,0,2,0
15780804,"Male",55,482,5,78416.14,97318.25,1,0
15747867,"Male",24,583,9,89801.9,135125.28,1,0
15801277,"Female",31,715,2,181600.72,112212.14,2,0
15802741,"Female",51,625,7,38867.46,136294.97,1,1
15720649,"Female",36,641,5,31106.67,66392.64,1,0
15688251,"Male",43,767,1,77837.63,76408.85,2,0
15740900,"Male",34,589,6,177896.92,0,2,0
15681068,"Female",45,796,2,123882.73,109730.22,1,0
15748625,"Male",57,664,6,15304.08,0,2,0
15803457,"Female",32,750,5,95611.47,0,2,0
15659098,"Male",30,669,7,19799.26,95128.86,1,0
15773809,"Male",42,620,4,6232.31,0,2,0
15649423,"Female",35,580,8,10357.03,0,2,0
15734886,"Female",34,686,3,147794.63,123971.51,2,0
15722548,"Male",48,540,0,116973.48,148116.48,1,0
15716164,"Female",41,501,3,172114.67,144260.5,1,0
15578977,"Male",34,786,9,144517.19,0,2,0
15696859,"Male",45,474,10,172175.9,0,2,0
15653780,"Female",43,621,5,47578.45,0,1,0
15736879,"Male",23,669,1,66088.83,0,2,0
15571973,"Female",38,776,2,169291.7,169824.46,1,0
15626742,"Male",36,694,3,117140.41,97530.25,1,0
15672692,"Female",42,787,10,79510.37,145988.65,2,0
15673570,"Male",37,580,9,77108.66,0,2,0
15767432,"Female",25,711,7,9679.28,0,3,0
15654238,"Female",40,673,5,81753.92,137494.28,1,0
15612525,"Female",57,499,1,131372.38,0,1,1
15812750,"Male",24,591,6,25310.82,147360,1,0
15790757,"Female",25,769,10,187925.75,0,2,0
15784209,"Male",47,497,6,90055.08,0,1,0
15766741,"Male",36,525,2,168290.06,114628.4,1,0
15661036,"Male",46,725,6,161767.38,0,2,0
15705639,"Female",28,692,8,44420.18,95059.02,2,0
15637414,"Female",24,618,7,37147.61,128736.39,1,0
15716835,"Male",24,546,8,125381.02,156325.38,1,0
15696231,"Male",29,635,7,149853.89,105405.97,1,0
15641675,"Female",49,611,2,161435.02,88915.37,3,1
15670755,"Male",60,650,8,102925.76,0,2,0
15640059,"Male",40,606,5,70899.27,0,2,0
15787619,"Male",18,844,2,145936.28,160980.03,1,0
15790314,"Male",41,649,0,130567.02,0,2,0
15677305,"Female",35,490,7,3937.37,107749.03,1,0
15660101,"Male",31,803,9,141300.53,157120.86,2,0
15647099,"Female",37,633,9,72008.61,156091.97,1,0
15625944,"Male",58,664,5,60887.58,98668.18,1,0
15583212,"Female",43,600,5,194764.83,134022.06,1,0
15582741,"Female",35,693,5,88705.14,124151.09,1,1
15810864,"Female",82,700,2,182055.36,0,2,0
15685329,"Female",63,531,1,24506.95,114715.71,1,1
15640442,"Male",31,717,4,41176.6,129722.57,1,0
15639314,"Male",32,589,2,9468.64,0,2,0
15685320,"Male",36,767,3,123880.19,139180.2,1,0
15752137,"Male",33,648,7,117036.38,134944,1,0
15797227,"Male",28,754,8,52615.62,0,2,0
15737051,"Male",27,639,8,192247.35,0,2,0
15585595,"Female",28,774,1,68759.57,71264.02,2,0
15654060,"Male",41,517,2,75937.47,0,2,0
15745196,"Female",35,571,8,84569.13,0,2,0
15605284,"Male",26,688,1,104435.94,0,2,0
15763431,"Male",36,698,2,93249.26,82275.35,2,0
15643696,"Male",49,611,3,142917.54,0,2,0
15776807,"Male",29,654,1,180345.44,0,1,0
15668747,"Female",46,702,9,109563.28,98444.19,1,0
15570134,"Female",35,683,6,37976.36,187530.66,2,0
15747542,"Male",52,605,7,173952.5,0,2,0
15640280,"Male",39,850,4,151738.54,127771.35,2,0
15613319,"Female",33,793,0,175544.02,0,1,0
15798906,"Male",69,628,5,181964.6,0,2,0
15778463,"Female",37,657,6,122218.23,95845.6,1,0
15699430,"Female",35,618,10,180439.75,0,2,0
15641655,"Female",26,700,2,50051.42,0,2,0
15619708,"Male",25,745,5,146041.45,157993.15,2,0
15734565,"Male",29,696,8,191166.09,0,2,0
15747807,"Female",43,720,6,172557.77,137824.03,2,0
15716155,"Female",36,841,5,122662.98,156021.31,1,0
15660535,"Female",47,680,5,179843.33,0,2,0
15639788,"Female",39,577,10,10553.31,0,2,0
15695846,"Female",34,684,6,130928.22,0,2,0
15780628,"Female",30,633,6,41642.29,0,2,0
15575883,"Male",34,559,2,NA,137390.11,2,0
15727915,"Male",36,507,4,140134.43,83543.37,1,0
15737792,"Female",31,818,1,178252.63,186796.37,1,0
15806983,"Male",44,640,3,92381.01,137148.68,1,0
15592222,"Male",49,505,7,135180.11,80001.23,1,0
15586959,"Female",42,468,5,125305.34,0,2,0
15725811,"Male",25,705,0,59887.15,97544.29,1,0
15745012,"Female",43,653,6,7330.59,0,2,0
15601589,"Female",57,675,8,95463.29,0,2,0
15809087,"Male",64,598,1,195635.3,0,2,1
15807663,"Male",43,667,8,97508.04,190227.46,1,1
15809100,"Female",32,548,2,188083.77,172448.77,1,1
15794916,"Male",41,725,7,116704.25,113980.21,1,0
15614215,"Male",53,717,6,97614.87,0,2,0
15805449,"Male",38,594,4,186884.04,0,2,0
15808017,"Male",38,545,1,24302.95,88293.13,2,0
15756804,"Female",48,636,1,110510.28,170833.46,1,1
15710424,"Male",36,435,4,197015.2,0,1,0
15799422,"Female",40,535,8,27689.77,0,1,0
15794549,"Female",35,722,2,15068.18,163943.89,2,0
15803764,"Male",28,561,7,7797.01,0,2,0
15674840,"Female",38,645,5,4400.32,101430.3,2,0
15653762,"Female",39,501,9,182025.95,117301.66,1,0
15656333,"Female",33,574,3,63163.99,134348.57,1,0
15697497,"Female",45,518,9,73418.29,105525.65,2,0
15585362,"Female",60,749,6,17978.68,0,1,1
15571928,"Female",43,679,4,115136.51,0,3,1
15785519,"Male",36,565,6,149575.59,106192.1,1,0
15743007,"Female",45,643,4,60917.24,45144.43,1,1
15777211,"Male",65,515,7,142548.33,92113.61,1,0
15721935,"Male",25,521,7,157878.67,0,2,0
15625021,"Male",42,585,2,18657.77,0,2,0
15600462,"Female",43,542,8,NA,145618.37,1,0
15585255,"Male",42,577,9,74077.91,0,1,0
15772781,"Female",51,703,3,77294.56,0,3,1
15733119,"Male",35,718,8,94820.85,0,2,0
15782390,"Female",40,621,6,155155.25,0,1,0
15654700,"Female",40,523,2,128702.1,102967.41,1,1
15709737,"Male",36,643,7,84294.82,161064.64,2,0
15792388,"Female",48,645,7,149139.13,90612.34,1,0
15786014,"Male",28,568,5,185489.11,145105.64,2,0
15794580,"Male",58,599,4,176407.15,0,1,1
15675964,"Female",45,672,9,92027.69,0,1,1
15814275,"Male",33,685,6,43932.54,174912.72,1,0
15724848,"Female",46,516,1,115789.25,104947.72,1,1
15599660,"Male",36,604,6,79633.38,116229.85,2,0
15710404,"Male",35,569,10,193793.78,124525.52,1,0
15775625,"Male",47,596,6,74835.65,0,1,0
15792328,"Male",39,475,6,56999.9,0,1,1
15719856,"Female",45,646,3,57236.44,47134.75,1,0
15797748,"Male",44,729,5,NA,0,2,0
15753337,"Male",51,555,5,189122.89,0,3,1
15658485,"Female",34,785,9,68600.36,70302.48,1,0
15590876,"Female",24,764,7,115676.38,106234.02,1,0
15675316,"Female",38,619,3,116467.35,0,2,0
15613630,"Male",52,775,8,96823.32,109922.61,1,1
15668032,"Female",37,577,4,79881.39,0,1,0
15599289,"Female",37,724,10,157862.82,68598.56,1,0
15676521,"Female",31,696,8,191074.11,0,2,0
15804586,"Female",46,376,6,157333.69,0,1,1
15729362,"Male",36,745,8,130789.6,67226.37,1,0
15741336,"Female",38,715,5,5684.17,118590.41,1,1
15783659,"Male",67,659,4,131043.2,145981.87,1,0
15620981,"Female",48,684,3,21228.34,73309.38,1,1
15630328,"Female",48,635,8,43250.3,130796.33,2,0
15571002,"Female",44,706,4,69865.49,129605.99,1,0
15628034,"Female",37,629,6,23971.33,129101.3,1,0
15602084,"Female",42,663,5,78004.5,124626.07,1,0
15589805,"Female",34,563,6,152417.79,139810.34,1,0
15641009,"Male",37,544,3,79972.09,84496.71,1,0
15805955,"Female",48,638,10,47679.14,138333.03,1,0
15801488,"Male",25,723,3,134509.47,0,2,0
15705620,"Male",34,730,5,138882.98,122453.37,2,0
15570060,"Female",43,586,8,67046.83,132558.26,1,1
15582616,"Female",38,520,4,56388.63,0,2,0
15799515,"Female",48,652,8,77764.37,133297.24,1,0
15642937,"Female",46,550,7,130590.35,0,2,0
15624729,"Male",27,594,0,151912.49,197041.8,1,0
15792360,"Male",32,668,7,777.37,0,2,0
15704770,"Male",25,773,1,11723.57,124532.78,2,0
15655339,"Male",36,566,1,79616.37,142120.91,1,0
15681206,"Female",49,722,3,140765.57,168197.66,1,1
15745527,"Male",37,655,5,66214.13,93147,2,0
15806926,"Female",35,615,2,139816.1,97440.02,2,0
15787772,"Female",38,759,1,91561.91,104091.29,1,0
15592089,"Female",43,788,10,116111.51,0,2,0
15701301,"Female",42,646,3,67124.48,175159.9,2,1
15573086,"Male",42,564,7,36721.4,99824.45,1,0
15569050,"Male",45,444,6,130009.85,0,1,1
15799811,"Male",40,724,10,127847.25,0,1,1
15655274,"Female",29,548,4,48673.18,0,2,0
15686936,"Female",37,676,5,169583.18,89634.69,1,1
15600583,"Male",31,633,1,48606.71,0,1,0
15654673,"Male",49,625,6,165580.93,173434.9,1,1
15765014,"Female",48,547,1,69263.1,179380.74,2,0
15682639,"Male",32,642,3,88698.83,0,2,0
15729279,"Female",25,718,4,63030.97,108691.95,1,0
15759805,"Female",32,582,4,59668.81,0,2,0
15767864,"Male",33,628,6,184230.23,0,2,0
15681174,"Male",39,730,1,145679.6,116537.6,1,0
15667521,"Female",22,631,3,30781.77,0,2,0
15695475,"Male",29,645,1,196474.35,130131.08,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
15689176,"Male",46,663,3,176276.1,0,2,0
